40.68066,-73.47429
29.53885,-95.44744
39.33427,-76.43941
43.16547,-77.70066
47.76232,-122.2054
37.95143,-91.77127
26.91756,-82.07842
33.98154,-81.23621
33.93113,-117.54866
41.80753,-87.65644
44.27804,-88.27205
40.57788,-73.95958
40.58654,-122.39168
34.21639,-119.0376
41.66394,-83.55521
36.06523,-119.01677
42.24113,-88.3162
33.95015,-118.03917
34.09611,-118.10583
40.82232,-74.15987
37.73604,-120.93549
33.7207,-116.21677
41.0051,-73.78458
41.54566,-71.29144
41.66394,-83.55521
32.5007,-94.74049
25.67927,-80.31727
36.02506,-86.77917
38.70734,-77.02303
39.32011,-76.51552
46.09273,-88.64235
35.05266,-78.87836
42.58342,-71.8023
33.08014,-83.2321
41.15376,-87.88754
39.43534,-84.20299
29.53885,-95.44744
47.92526,-97.03285
37.73604,-120.93549
42.35843,-71.05977
39.00622,-77.4286
40.58654,-122.39168
41.54566,-71.29144
33.93113,-117.54866
33.44872,-86.78777
39.43534,-84.20299
44.73941,-93.12577
47.4943,-122.24092
47.92526,-97.03285
45.0408,-93.263
33.92946,-116.97725
41.66394,-83.55521
43.61062,-72.97261
40.72816,-74.07764
41.16704,-73.20483
29.53885,-95.44744
41.80753,-87.65644
40.81,-73.9625
26.18924,-98.15529
43.1009,-75.23266
41.14676,-73.49484
38.91817,-78.19444
42.30865,-83.48216
35.74788,-95.36969
40.72816,-74.07764
33.95015,-118.03917
41.66394,-83.55521
30.17746,-81.38758
25.67927,-80.31727
35.25064,-91.73625
44.99012,-123.02621
29.65163,-82.32483
47.38093,-122.23484
38.06084,-97.92977
40.68066,-73.47429
30.16688,-96.39774
42.35843,-71.05977
33.52253,-117.70755
41.24255,-82.61573
44.99012,-123.02621
30.5427,-97.54667
46.32374,-120.00865
43.54072,-116.56346
40.64621,-73.97069
37.71715,-122.40433
39.00622,-77.4286
42.97086,-82.42491
33.50921,-111.89903
41.54566,-71.29144
43.16547,-77.70066
38.58894,-89.99038
41.50343,-74.01042
39.78504,-85.76942
41.66394,-83.55521
41.85059,-87.882
41.80753,-87.65644
39.71734,-74.96933
41.57721,-93.71133
44.99012,-123.02621
41.6764,-91.58045
38.91817,-78.19444
34.25628,-78.04471
41.16704,-73.20483
40.81,-73.9625
34.95303,-120.43572
28.54944,-81.77285
32.9156,-117.14392
28.54944,-81.77285
32.54044,-82.90375
42.30865,-83.48216
41.14676,-73.49484
37.95143,-91.77127
38.96372,-76.99081
41.47892,-87.45476
41.14676,-73.49484
41.6764,-91.58045
40.58654,-122.39168
40.81,-73.9625
41.80753,-87.65644
34.25628,-78.04471
47.38093,-122.23484
32.52515,-93.75018
42.35843,-71.05977
41.48199,-81.79819
31.76212,-95.63079
40.65538,-74.38987
36.06523,-119.01677
38.54491,-121.74052
32.35126,-95.30106
34.25628,-78.04471
32.54044,-82.90375
33.95015,-118.03917
26.91756,-82.07842
45.53929,-122.38731
32.35126,-95.30106
33.92946,-116.97725
34.09668,-117.71978
33.98154,-81.23621
33.52253,-117.70755
40.72816,-74.07764
46.32374,-120.00865
47.64995,-117.23991
34.25628,-78.04471
40.67705,-73.89125
30.17746,-81.38758
40.58654,-122.39168
31.84568,-102.36764
47.80527,-122.24064
42.7392,-84.62081
42.55308,-87.93341
32.54044,-82.90375
40.72371,-73.95097
40.65995,-111.99633
47.4943,-122.24092
40.94065,-73.99681
34.25628,-78.04471
44.99012,-123.02621
36.20829,-115.98391
33.03699,-117.29198
33.50921,-111.89903
42.97086,-82.42491
38.91817,-78.19444
36.06523,-119.01677
33.92946,-116.97725
41.8542,-87.66561
47.92526,-97.03285
42.58342,-71.8023
35.88264,-80.08199
33.72255,-116.37697
41.24255,-82.61573
33.95015,-118.03917
41.0051,-73.78458
28.15112,-82.46148
36.61033,-88.31476
38.54491,-121.74052
42.4251,-71.06616
47.76232,-122.2054
41.80753,-87.65644
34.21639,-119.0376
39.96097,-75.60804
39.09112,-94.41551
32.35126,-95.30106
34.25628,-78.04471
40.56754,-89.64066
39.32011,-76.51552
41.54566,-71.29144
41.50343,-74.01042
41.16704,-73.20483
40.58654,-122.39168
41.84364,-87.71255
43.54072,-116.56346
30.5427,-97.54667
28.54944,-81.77285
34.63915,-120.45794
35.61452,-88.81395
46.09273,-88.64235
43.16547,-77.70066
41.75338,-86.11084
30.5427,-97.54667
40.94065,-73.99681
33.45122,-86.99666
39.32011,-76.51552
30.17746,-81.38758
38.06084,-97.92977
31.84568,-102.36764
38.54491,-121.74052
41.9001,-71.08977
41.14676,-73.49484
38.06084,-97.92977
31.76212,-95.63079
36.20829,-115.98391
40.64621,-73.97069
42.4251,-71.06616
43.61062,-72.97261
36.61033,-88.31476
45.53929,-122.38731
42.93369,-72.27814
40.65538,-74.38987
39.45621,-77.96389
39.78504,-85.76942
33.92946,-116.97725
42.24113,-88.3162
33.92946,-116.97725
37.95143,-91.77127
41.75338,-86.11084
40.67705,-73.89125
25.67927,-80.31727
41.66394,-83.55521
33.44872,-86.78777
38.54491,-121.74052
25.67927,-80.31727
34.25807,-88.70464
39.32288,-76.72803
47.76232,-122.2054
41.75338,-86.11084
33.08014,-83.2321
31.12406,-97.90308
36.02506,-86.77917
42.7392,-84.62081
39.43534,-84.20299
41.54566,-71.29144
42.55308,-87.93341
41.15376,-87.88754
40.68066,-73.47429
37.52487,-77.55777
26.2173,-80.22588
33.50921,-111.89903
27.71809,-82.35176
37.71715,-122.40433
39.33427,-76.43941
34.09611,-118.10583
45.49428,-122.86705
27.71809,-82.35176
26.68451,-80.66756
41.66394,-83.55521
39.71734,-74.96933
37.52487,-77.55777
39.96097,-75.60804
43.91452,-69.96533
47.92526,-97.03285
33.54428,-84.23381
29.65163,-82.32483
39.78504,-85.76942
40.68066,-73.47429
37.71715,-122.40433
35.74788,-95.36969
31.84568,-102.36764
41.24255,-82.61573
41.0051,-73.78458
42.35843,-71.05977
41.84364,-87.71255
45.16024,-93.08883
37.52487,-77.55777
41.24255,-82.61573
35.88264,-80.08199
37.73604,-120.93549
32.54044,-82.90375
40.65995,-111.99633
40.68066,-73.47429
45.49428,-122.86705
36.02506,-86.77917
30.5427,-97.54667
28.54944,-81.77285
42.55308,-87.93341
41.50343,-74.01042
38.58894,-89.99038
36.02506,-86.77917
33.72255,-116.37697
39.33427,-76.43941
32.44874,-99.73314
34.95303,-120.43572
40.63316,-74.13653
33.44872,-86.78777
33.98154,-81.23621
40.94065,-73.99681
41.8542,-87.66561
41.57721,-93.71133
41.24255,-82.61573
40.56754,-89.64066
39.32288,-76.72803
30.17746,-81.38758
41.85059,-87.882
41.24255,-82.61573
42.55308,-87.93341
41.66394,-83.55521
26.91756,-82.07842
39.96097,-75.60804
39.72943,-104.83192
40.60538,-73.75513
37.52487,-77.55777
39.43534,-84.20299
34.09611,-118.10583
38.06084,-97.92977
42.55308,-87.93341
40.82232,-74.15987
38.17492,-122.2608
34.95303,-120.43572
32.54044,-82.90375
39.09112,-94.41551
40.67705,-73.89125
33.54428,-84.23381
38.06084,-97.92977
26.91756,-82.07842
38.91817,-78.19444
41.66394,-83.55521
47.4943,-122.24092
40.81,-73.9625
34.06635,-84.67837
41.0051,-73.78458
41.9001,-71.08977
40.65995,-111.99633
42.97086,-82.42491
33.52253,-117.70755
35.61452,-88.81395
33.08014,-83.2321
43.1009,-75.23266
39.72943,-104.83192
43.1009,-75.23266
40.56754,-89.64066
36.06523,-119.01677
32.5007,-94.74049
26.2173,-80.22588
37.71715,-122.40433
32.44874,-99.73314
33.44872,-86.78777
37.95143,-91.77127
39.71734,-74.96933
41.72059,-87.70172
42.93369,-72.27814
41.55838,-81.56929
40.56754,-89.64066
38.17492,-122.2608
38.54491,-121.74052
32.44874,-99.73314
42.30865,-83.48216
20.88953,-156.47432
40.60538,-73.75513
39.71734,-74.96933
38.70734,-77.02303
47.80527,-122.24064
31.12406,-97.90308
34.25628,-78.04471
39.08367,-84.50855
40.2737,-76.88442
42.16808,-88.42814
35.25064,-91.73625
20.88953,-156.47432
28.15112,-82.46148
41.8542,-87.66561
41.84364,-87.71255
42.35843,-71.05977
35.88264,-80.08199
44.73941,-93.12577
34.21639,-119.0376
34.25628,-78.04471
39.57582,-105.11221
31.12406,-97.90308
38.96372,-76.99081
41.85059,-87.882
40.65538,-74.38987
36.61033,-88.31476
43.1009,-75.23266
37.60876,-77.37331
33.95015,-118.03917
43.61062,-72.97261
34.14251,-118.25508
46.32374,-120.00865
33.41012,-91.06177
31.76212,-95.63079
32.42067,-104.22884
33.72255,-116.37697
43.91452,-69.96533
33.03699,-117.29198
40.94065,-73.99681
40.60538,-73.75513
34.14251,-118.25508
31.12406,-97.90308
43.1009,-75.23266
33.54428,-84.23381
45.53929,-122.38731
35.05266,-78.87836
32.9156,-117.14392
32.9156,-117.14392
34.77453,-96.67834
28.90054,-81.26367
30.16688,-96.39774
42.16808,-88.42814
33.95015,-118.03917
41.55815,-73.0515
40.72816,-74.07764
40.64621,-73.97069
35.61452,-88.81395
47.80527,-122.24064
39.33427,-76.43941
33.08014,-83.2321
25.67927,-80.31727
40.58654,-122.39168
40.2737,-76.88442
39.71734,-74.96933
39.78504,-85.76942
33.98154,-81.23621
32.42067,-104.22884
45.0408,-93.263
35.61452,-88.81395
39.57582,-105.11221
40.68066,-73.47429
40.72816,-74.07764
34.63915,-120.45794
29.84576,-90.10674
41.80753,-87.65644
41.54566,-71.29144
40.72816,-74.07764
45.49428,-122.86705
33.72255,-116.37697
41.85059,-87.882
32.54044,-82.90375
44.27804,-88.27205
46.09273,-88.64235
41.0051,-73.78458
33.76446,-117.79394
42.97086,-82.42491
42.4251,-71.06616
36.91023,-121.75689
41.48199,-81.79819
41.16704,-73.20483
47.80527,-122.24064
38.91817,-78.19444
41.27621,-72.86843
28.90054,-81.26367
33.92946,-116.97725
29.53885,-95.44744
40.67705,-73.89125
43.91452,-69.96533
39.71734,-74.96933
40.24537,-75.64963
39.71734,-74.96933
42.52787,-70.92866
39.43534,-84.20299
40.81,-73.9625
40.56754,-89.64066
45.49428,-122.86705
33.72255,-116.37697
39.78504,-85.76942
38.70734,-77.02303
43.1009,-75.23266
38.54491,-121.74052
33.7207,-116.21677
33.92946,-116.97725
41.72059,-87.70172
37.60876,-77.37331
41.48199,-81.79819
41.80753,-87.65644
39.57582,-105.11221
40.82232,-74.15987
42.30865,-83.48216
32.42067,-104.22884
25.67927,-80.31727
38.58894,-89.99038
32.5007,-94.74049
36.61033,-88.31476
40.82232,-74.15987
37.52487,-77.55777
39.33427,-76.43941
41.50343,-74.01042
41.72059,-87.70172
34.14251,-118.25508
47.38093,-122.23484
33.98154,-81.23621
42.7392,-84.62081
47.38093,-122.23484
42.4251,-71.06616
31.76212,-95.63079
38.54491,-121.74052
36.06523,-119.01677
43.54072,-116.56346
42.4251,-71.06616
26.18924,-98.15529
40.2737,-76.88442
41.16704,-73.20483
39.71734,-74.96933
36.02506,-86.77917
34.25807,-88.70464
47.64995,-117.23991
29.53885,-95.44744
41.75338,-86.11084
47.92526,-97.03285
33.76446,-117.79394
37.71715,-122.40433
29.84576,-90.10674
34.63915,-120.45794
42.16808,-88.42814
26.2173,-80.22588
44.99012,-123.02621
43.54072,-116.56346
40.81,-73.9625
39.43534,-84.20299
41.50343,-74.01042
41.8542,-87.66561
33.35283,-111.78903
33.45122,-86.99666
39.57582,-105.11221
41.66394,-83.55521
41.16704,-73.20483
30.17746,-81.38758
41.15376,-87.88754
36.61033,-88.31476
35.74788,-95.36969
42.58342,-71.8023
42.24113,-88.3162
35.05266,-78.87836
39.78504,-85.76942
41.54566,-71.29144
26.68451,-80.66756
41.9001,-71.08977
43.91452,-69.96533
40.63316,-74.13653
40.67705,-73.89125
33.72255,-116.37697
42.7392,-84.62081
36.06523,-119.01677
42.4251,-71.06616
41.50343,-74.01042
29.65163,-82.32483
32.9156,-117.14392
29.84576,-90.10674
33.45122,-86.99666
39.09112,-94.41551
33.92946,-116.97725
37.73604,-120.93549
46.32374,-120.00865
41.47892,-87.45476
29.53885,-95.44744
42.97086,-82.42491
45.53929,-122.38731
34.25628,-78.04471
44.99012,-123.02621
40.72816,-74.07764
42.35843,-71.05977
36.06523,-119.01677
40.24537,-75.64963
39.32288,-76.72803
32.42067,-104.22884
40.65995,-111.99633
42.16808,-88.42814
41.85059,-87.882
40.81,-73.9625
46.09273,-88.64235
40.81,-73.9625
32.44874,-99.73314
34.63915,-120.45794
47.92526,-97.03285
37.73604,-120.93549
38.70734,-77.02303
41.50343,-74.01042
45.49428,-122.86705
32.42067,-104.22884
33.35283,-111.78903
42.55308,-87.93341
39.45621,-77.96389
26.2173,-80.22588
40.57788,-73.95958
40.81,-73.9625
28.54944,-81.77285
43.54072,-116.56346
40.72816,-74.07764
27.71809,-82.35176
41.27621,-72.86843
33.95015,-118.03917
41.24255,-82.61573
42.35843,-71.05977
45.53929,-122.38731
35.88264,-80.08199
40.65538,-74.38987
45.49428,-122.86705
41.14676,-73.49484
29.84576,-90.10674
33.44872,-86.78777
40.67705,-73.89125
40.63316,-74.13653
38.70734,-77.02303
41.55815,-73.0515
28.90054,-81.26367
42.16808,-88.42814
33.95015,-118.03917
41.24255,-82.61573
35.88264,-80.08199
33.98154,-81.23621
43.61062,-72.97261
40.63316,-74.13653
41.66394,-83.55521
41.24255,-82.61573
37.95143,-91.77127
37.95143,-91.77127
37.52487,-77.55777
33.76446,-117.79394
33.7207,-116.21677
32.44874,-99.73314
44.27804,-88.27205
30.5427,-97.54667
39.45621,-77.96389
41.85059,-87.882
44.27804,-88.27205
40.72816,-74.07764
32.44874,-99.73314
38.70734,-77.02303
47.76232,-122.2054
36.02506,-86.77917
42.30865,-83.48216
45.49428,-122.86705
40.2737,-76.88442
41.27621,-72.86843
28.90054,-81.26367
35.61452,-88.81395
33.95015,-118.03917
36.06523,-119.01677
41.48199,-81.79819
39.57582,-105.11221
40.63316,-74.13653
35.61452,-88.81395
33.08014,-83.2321
41.72059,-87.70172
42.4251,-71.06616
41.57721,-93.71133
47.38093,-122.23484
33.54428,-84.23381
33.03699,-117.29198
41.84364,-87.71255
39.43534,-84.20299
41.8542,-87.66561
40.34912,-111.90466
45.0408,-93.263
40.72816,-74.07764
42.24113,-88.3162
39.43534,-84.20299
41.66394,-83.55521
41.16704,-73.20483
28.15112,-82.46148
39.32011,-76.51552
42.7392,-84.62081
47.76232,-122.2054
33.45122,-86.99666
38.06084,-97.92977
40.56754,-89.64066
29.53885,-95.44744
47.64995,-117.23991
34.06635,-84.67837
33.93113,-117.54866
33.95015,-118.03917
41.15376,-87.88754
40.72816,-74.07764
40.34912,-111.90466
33.03699,-117.29198
32.35126,-95.30106
28.15112,-82.46148
42.58342,-71.8023
33.50921,-111.89903
45.0408,-93.263
29.84576,-90.10674
35.25064,-91.73625
39.08367,-84.50855
31.84568,-102.36764
41.75338,-86.11084
27.71809,-82.35176
37.52487,-77.55777
47.4943,-122.24092
38.70734,-77.02303
43.54072,-116.56346
38.17492,-122.2608
33.7207,-116.21677
35.74788,-95.36969
41.72059,-87.70172
41.9001,-71.08977
35.74788,-95.36969
39.32288,-76.72803
32.42067,-104.22884
40.72371,-73.95097
38.17492,-122.2608
41.27621,-72.86843
40.56754,-89.64066
41.48199,-81.79819
27.09978,-82.45426
42.4251,-71.06616
38.17492,-122.2608
41.55838,-81.56929
45.0408,-93.263
38.96372,-76.99081
38.96372,-76.99081
34.77453,-96.67834
41.80753,-87.65644
33.7207,-116.21677
41.16704,-73.20483
27.09978,-82.45426
40.72371,-73.95097
29.65163,-82.32483
37.95143,-91.77127
42.35843,-71.05977
34.06635,-84.67837
39.96097,-75.60804
30.17746,-81.38758
41.55838,-81.56929
41.55815,-73.0515
36.91023,-121.75689
33.76446,-117.79394
26.68451,-80.66756
33.92946,-116.97725
42.30865,-83.48216
43.61062,-72.97261
40.64621,-73.97069
45.16024,-93.08883
35.88264,-80.08199
34.25807,-88.70464
34.09668,-117.71978
43.1009,-75.23266
39.32011,-76.51552
39.45621,-77.96389
33.08014,-83.2321
40.65995,-111.99633
42.93369,-72.27814
32.54044,-82.90375
35.25064,-91.73625
35.88264,-80.08199
40.60538,-73.75513
33.03699,-117.29198
47.92526,-97.03285
33.98154,-81.23621
40.81,-73.9625
35.25064,-91.73625
41.55815,-73.0515
30.5427,-97.54667
40.34912,-111.90466
32.5007,-94.74049
40.60538,-73.75513
41.14676,-73.49484
42.4251,-71.06616
41.9001,-71.08977
40.65995,-111.99633
37.52487,-77.55777
30.17746,-81.38758
39.33427,-76.43941
32.44874,-99.73314
35.74788,-95.36969
34.09611,-118.10583
41.9001,-71.08977
40.63316,-74.13653
47.64995,-117.23991
25.67927,-80.31727
39.32288,-76.72803
40.72816,-74.07764
41.48199,-81.79819
27.71809,-82.35176
41.55838,-81.56929
36.06523,-119.01677
40.5576,-74.28459
36.61033,-88.31476
40.64621,-73.97069
40.68066,-73.47429
47.76232,-122.2054
41.8542,-87.66561
33.03699,-117.29198
41.24255,-82.61573
28.54944,-81.77285
32.54044,-82.90375
39.45621,-77.96389
34.09668,-117.71978
47.64995,-117.23991
38.17492,-122.2608
33.03699,-117.29198
36.20829,-115.98391
39.00622,-77.4286
43.61062,-72.97261
40.67705,-73.89125
36.02506,-86.77917
40.72816,-74.07764
41.54566,-71.29144
42.52787,-70.92866
34.25628,-78.04471
33.45122,-86.99666
38.06084,-97.92977
36.20829,-115.98391
40.24537,-75.64963
38.54491,-121.74052
41.57721,-93.71133
33.95015,-118.03917
46.09273,-88.64235
41.50343,-74.01042
41.85059,-87.882
34.25628,-78.04471
41.75338,-86.11084
39.45621,-77.96389
38.54491,-121.74052
39.32011,-76.51552
45.0408,-93.263
37.60876,-77.37331
40.56754,-89.64066
40.2737,-76.88442
40.65538,-74.38987
40.65538,-74.38987
45.16024,-93.08883
36.02506,-86.77917
42.93369,-72.27814
44.27804,-88.27205
33.45122,-86.99666
36.02506,-86.77917
43.16547,-77.70066
33.44872,-86.78777
34.95303,-120.43572
41.80753,-87.65644
40.93121,-73.89875
28.54944,-81.77285
41.66394,-83.55521
34.63915,-120.45794
33.92946,-116.9772533.03699,-117.29198
32.5007,-94.74049
43.61062,-72.97261
40.63316,-74.13653
36.20829,-115.98391
42.93369,-72.27814
33.54428,-84.23381
37.60876,-77.37331
34.21639,-119.0376
47.38093,-122.23484
41.55838,-81.56929
42.7392,-84.62081
43.54072,-116.56346
44.99012,-123.02621
40.60538,-73.75513
34.09611,-118.10583
33.76446,-117.79394
40.63316,-74.13653
40.63316,-74.13653
45.0408,-93.263
33.72255,-116.37697
36.91023,-121.75689
44.27804,-88.27205
29.53885,-95.44744
35.74788,-95.36969
33.50921,-111.89903
35.61452,-88.81395
36.20829,-115.98391
33.03699,-117.29198
33.50921,-111.89903
39.57582,-105.11221
41.66394,-83.55521
26.68451,-80.66756
41.57721,-93.71133
41.80753,-87.65644
34.25628,-78.04471
41.85059,-87.882
45.0408,-93.263
41.48199,-81.79819
37.73604,-120.93549
42.52787,-70.92866
47.92526,-97.03285
33.44872,-86.78777
33.41012,-91.06177
34.25628,-78.04471
40.72371,-73.95097
32.9156,-117.14392
40.72371,-73.95097
38.06084,-97.92977
42.30865,-83.48216
46.09273,-88.64235
39.09112,-94.41551
33.95015,-118.03917
20.88953,-156.47432
41.16704,-73.20483
41.66394,-83.55521
43.16547,-77.70066
47.4943,-122.24092
33.50921,-111.89903
32.52515,-93.75018
42.16808,-88.42814
32.5007,-94.74049
41.24255,-82.61573
40.65995,-111.99633
47.80527,-122.24064
42.7392,-84.62081
40.72816,-74.07764
38.06084,-97.92977
35.61452,-88.81395
40.34912,-111.90466
36.02506,-86.77917
30.5427,-97.54667
39.71734,-74.96933
41.80753,-87.65644
35.61452,-88.81395
33.93113,-117.54866
40.58654,-122.39168
26.2173,-80.22588
34.25807,-88.70464
43.1009,-75.23266
40.63316,-74.13653
43.61062,-72.97261
29.84576,-90.10674
39.72943,-104.83192
47.4943,-122.24092
26.91756,-82.07842
34.14251,-118.25508
35.25064,-91.73625
41.84364,-87.71255
40.2737,-76.88442
41.6764,-91.58045
41.9001,-71.08977
39.72943,-104.83192
33.93113,-117.54866
40.2737,-76.88442
43.1009,-75.23266
45.16024,-93.08883
34.09611,-118.10583
44.73941,-93.12577
40.67705,-73.89125
35.61452,-88.81395
41.47892,-87.45476
39.96097,-75.60804
27.09978,-82.45426
38.06084,-97.92977
47.64995,-117.23991
40.58654,-122.39168
28.15112,-82.46148
28.90054,-81.26367
38.17492,-122.2608
33.45122,-86.99666
47.38093,-122.23484
47.38093,-122.23484
34.63915,-120.45794
38.54491,-121.74052
41.72059,-87.70172
33.50921,-111.89903
42.30865,-83.48216
44.27804,-88.27205
45.49428,-122.86705
29.65163,-82.32483
42.58342,-71.8023
40.5576,-74.28459
36.02506,-86.77917
47.80527,-122.24064
33.03699,-117.29198
29.65163,-82.32483
39.71734,-74.96933
34.25807,-88.70464
30.16688,-96.39774
41.14676,-73.49484
47.4943,-122.24092
37.95143,-91.77127
40.81,-73.9625
42.55308,-87.93341
27.09978,-82.45426
33.98154,-81.23621
36.06523,-119.01677
46.09273,-88.64235
33.08014,-83.2321
41.84364,-87.71255
38.70734,-77.02303
40.34912,-111.90466
38.58894,-89.99038
40.93121,-73.89875
29.84576,-90.10674
40.65995,-111.99633
39.32011,-76.51552
42.97086,-82.42491
34.77453,-96.67834
35.88264,-80.08199
42.52787,-70.92866
36.02506,-86.77917
34.21639,-119.0376
40.72371,-73.95097
39.45621,-77.96389
34.09611,-118.10583
30.17746,-81.38758
34.63915,-120.45794
26.18924,-98.15529
33.35283,-111.78903
43.1009,-75.23266
38.54491,-121.74052
32.44874,-99.73314
46.32374,-120.00865
39.57582,-105.11221
41.47892,-87.45476
41.47892,-87.45476
46.09273,-88.64235
32.42067,-104.22884
40.64621,-73.97069
30.5427,-97.54667
40.34912,-111.90466
39.43534,-84.20299
37.71715,-122.40433
41.6764,-91.58045
36.61033,-88.31476
40.65538,-74.38987
28.90054,-81.26367
37.52487,-77.55777
41.75338,-86.11084
43.1009,-75.23266
37.60876,-77.37331
37.95143,-91.77127
41.14676,-73.49484
35.05266,-78.87836
36.02506,-86.77917
40.60538,-73.75513
26.68451,-80.66756
33.03699,-117.29198
47.80527,-122.24064
31.76212,-95.63079
25.67927,-80.31727
40.72371,-73.95097
42.24113,-88.3162
40.56754,-89.64066
47.76232,-122.2054
42.24113,-88.3162
32.42067,-104.22884
33.52253,-117.70755
30.17746,-81.38758
27.09978,-82.45426
40.65995,-111.99633
43.1009,-75.23266
39.32288,-76.72803
41.85059,-87.882
42.35843,-71.05977
47.38093,-122.23484
41.50343,-74.01042
35.05266,-78.87836
47.76232,-122.2054
25.67927,-80.31727
38.54491,-121.74052
34.95303,-120.43572
38.91817,-78.19444
42.58342,-71.8023
34.25628,-78.04471
47.76232,-122.2054
37.71715,-122.40433
39.57582,-105.11221
20.88953,-156.47432
41.27621,-72.86843
42.7392,-84.62081
41.75338,-86.11084
41.54566,-71.29144
30.17746,-81.38758
33.41012,-91.06177
39.96097,-75.60804
40.94065,-73.99681
37.60876,-77.37331
41.16704,-73.20483
41.54566,-71.29144
41.55815,-73.0515
41.47892,-87.45476
33.54428,-84.23381
26.2173,-80.22588
33.98154,-81.23621
47.92526,-97.03285
41.9001,-71.08977
26.68451,-80.66756
40.63316,-74.13653
34.06635,-84.67837
33.54428,-84.23381
37.52487,-77.55777
36.06523,-119.01677
41.27621,-72.86843
36.91023,-121.75689
33.52253,-117.70755
41.0051,-73.78458
37.73604,-120.93549
34.25807,-88.70464
33.92946,-116.97725
41.80753,-87.65644
37.60876,-77.37331
40.34912,-111.90466
41.50343,-74.01042
33.7207,-116.21677
33.50921,-111.89903
47.80527,-122.24064
37.95143,-91.77127
36.06523,-119.01677
28.15112,-82.46148
37.71715,-122.40433
42.30865,-83.48216
33.03699,-117.29198
36.02506,-86.77917
31.76212,-95.63079
26.68451,-80.66756
41.85059,-87.882
20.88953,-156.47432
33.72255,-116.37697
42.97086,-82.42491
29.53885,-95.44744
36.02506,-86.77917
38.06084,-97.92977
